"Fri: Feb 9","Free Bass Party w/ Stooki Sound + Gent & Jawns","bass music, hip-hop, trap","1015 Folsom (San Francisco)","10pm-3am","Free w/RSVP ","21+","1015 Folsom","http://lonelyhearts2018-fbe.eventbrite.com/","https://www.facebook.com/events/272098606653899/","43140.9166666667"
"Fri: Feb 9","Tone Depth","tech house, progressive house, techno","TBA (San Francisco)","11:59pm-6am","$10","21+","Set-SF","http://www.residentadvisor.net/events/1056185","","43140.9993055556"
"Sat: Feb 10","Second Halloween III","TBA","BRIX 581 (Oakland)","3pm-1am","$10 before 5pm, $15","21+","","https://www.facebook.com/events/143161266322295/","","43141.625"
"Sat: Feb 10","Re:Sound Migration w/Robert Crouch, Judith Hamman, Sophia Shen","experimental A/V","Mare Island (Vallejo)","3:30pm-7:30pm","$10","","23Five Incorporated","https://events.ticketprinting.com/event/Resound-Migration-25804","https://www.facebook.com/events/1705341726184380/","43141.6458333333"
"Sat: Feb 10","AVN House Hangover Pt. 2","house","800 Larkin St, San Francisco","7pm-12am","Free","21+","Avn Music","https://www.facebook.com/events/562506177461097/","","43141.7916666667"
"Sat: Feb 10","Toxic Love w/DJ Dan, Tony, Vince Lombardi, DJ Zac Chavez and Bobby Martinez","funky house, deep house, tech house","Pagoda House Music Center (Sacramento)","7pm-4am","Free w/RSVP b4 10:30pm/$5-15","21+","Deep Viben Productions ","https://www.eventbrite.com/e/toxic-lovew-dj-dan-tony-vince-lombardi-dj-zac-chavez-and-bobby-martinez-tickets-39584002818","","43141.7916666667"
"Sat: Feb 10","The Russ Liquid Test w/Maddy O'Neal","hip-hop, funk, electro house","Fox Theatre","8:30pm","$15-20","All ages","Westword & Party Guru Productions","http://ticketf.ly/2AIeR9Z","https://www.facebook.com/events/1770571639652240/","43141.8541666667"
"Sat: Feb 10","Consumer Electronics","electro, noise, techno","The Lab (San Francisco)","8:30pm-11pm","$12-20","","The Lab","https://www.facebook.com/events/1522844717764093/","","43141.8541666667"
"Sat: Feb 10","Anti-Valentines Turn Up","hip-hop, trap, bass music","The Tip Top (Eureka)","9pm","Free w/RSVP b4 10pm","","","https://www.facebook.com/events/101281720682000/","","43141.875"
"Sat: Feb 10","Majid Jordan","synthpop","The Warfield (San Francisco)","9pm","$34.50-45","All ages","Goldenvoice","http://axs.com/events/344354/majid-jordan-tickets","https://www.facebook.com/events/219201848615928/","43141.875"
"Sat: Feb 10","Machina 5 ft. Type B, Stacian, VEX, and NO","new wave, EBM, synthwave","Eli's Mile High Club (Oakland)","9pm-1:30am","$5$ before 10, 10$ after","21+","Esomorphic Productions","https://www.facebook.com/events/177259126349133/","","43141.875"
"Sat: Feb 10","Bootie SF: Valentine's Party!","mashups","DNA Lounge (San Francisco)","9pm-3:30am","$10 b4 10pm/$15 pre/$20","21+","Bootie SF","http://dnalounge.com/calendar/2018/02-10.html","https://www.facebook.com/events/395247584258733/","43141.875"
"Sat: Feb 10","HTID USA","party","The Regency Ballroom (San Francisco)","9pm-4am","TBA","All ages","Htid Usa","https://www.facebook.com/events/139311956686019/","","43141.875"
"Sat: Feb 10","Technoclam 03: Anastasia Kristensen, Christina Chatfield, Qzen, Experimental Housewife","techno, tech house","The Stud (San Francisco)","9pm-4am","$5-10","21+","Technoclam","http://www.residentadvisor.net/events/1052976","","43141.875"
"Sat: Feb 10","Alex Cruz (Live)","deep house, progressive house","Audio San Francisco","9:30pm-2:30am","$10-15","21+","Audio San Francisco","https://www.eventbrite.com/e/alex-cruz-tickets-41612464000","https://www.facebook.com/events/570507453294008/","43141.8958333333"
"Sat: Feb 10","Atish (Manjumasi)","techno, tech house, progressive house","Public Works Loft (San Francisco)","10pm","$15-30","21+","","https://www.ticketfly.com/purchase/event/1610754/tfly?__utma=1.780919249.1513036107.1515032596.1515075535.4&__utmb=1.2.10.1515075535&__utmc=1&__utmx=-&__utmz=1.1513036107.1.1.utmcsr=oddsalon.com%7Cutmccn=(referral)%7Cutmcmd=referral%7Cutmcct=/salon/oddments-2017/&__utmv=-&__utmk=65345838","https://www.facebook.com/events/172397380177849/","43141.9166666667"
"Sat: Feb 10","Prok & Fitch w/David Paul, Cristoffer Zuniga","tech house","Halcyon (San Francisco)","10pm","$5-20","21+","","http://ticketf.ly/2D6bvm0","https://www.facebook.com/events/178644026065648/","43141.9166666667"
"Sat: Feb 10","Rendezvous III: Bday Boy Jaime James, Ben Davis, Rob G, Fredinho","house, disco","Bar Fluxus (San Francisco)","10pm-2am","$5","21+","Up All Night","http://www.residentadvisor.net/events/1063814","","43141.9166666667"
"Sat: Feb 10","Wax On Wax Off: Pete Rock + Nina Sol","deep house, hip-hop","Starline Social Club (Oakland)","10pm-2am","$20","21+","Starline Social Club","https://www.eventbrite.com/e/wax-on-wax-off-pete-rock-nina-sol-tickets-41667833612","https://www.facebook.com/events/352510268549494/","43141.9166666667"
"Sat: Feb 10","OMG Emoji w/Salinger, Bradley P, DJ Brian, EdAten","deep house, tech house","The Great Northern (San Francisco)","10pm-3:30am","$20+","21+","Mystopia","https://www.facebook.com/events/185564455520398/","","43141.9166666667"
"Sat: Feb 10","Timmy Trumpet ","house","Temple Nightclub (San Francisco)","10pm-3am","$20","21+","Temple Nightclub","https://www.eventbrite.com/e/timmy-trumpet-tickets-42147053973","https://www.facebook.com/events/153409841979879/","43141.9166666667"
"Sat: Feb 10","Brouhaha w/ Chaos In The CBD & Andras","funky house, deep house","F8 1192 Folsom (San Francisco)","10pm-4am","$10-20","21+","Brouhaha","https://www.residentadvisor.net/events/1051033","https://www.facebook.com/events/1959704974284728/","43141.9166666667"
"Sat: Feb 10","Maximono","tech house, funky house, bassline house","Monarch (San Francisco)","10pm-4am","$5-20","21+","SET","https://www.eventbrite.com/e/maximono-dirtybird-at-monarch-tickets-39892394225","","43141.9166666667"
"Sun: Feb 11","Stamina Sundays: Stamina Lover's Ball w/Jamal, Adept, No-Se","drum and bass, jungle","F8 1192 Folsom (San Francisco)","10pm-2am","Free","21+","Stamina DNB","https://www.facebook.com/events/842653289240057/","","43142.9166666667"
"Tue: Feb 13","Mad Tuesday! A Mardi Gras Madness Spectacular w/Syd Gris, The Klown, Mancub, Dragonfly, Matt Haze, Tamo, Deckard, Fou Fou Ha!","tech house, electro house, breaks, funky house","The Great Northern (San Francisco)","8pm-3am","$20","21+","The Great Northern","https://www.eventbrite.com/e/mad-tuesday-tickets-42338216746","https://www.facebook.com/events/714981698698714/","43144.8333333333"
"Tue: Feb 13","Last Rites February w/ Owen, Xiola & Stiletto","darkwave, industrial, post-punk","The Caravan Lounge (San Jose)","9pm-1:30am","Free","21+","Last Rites","https://www.facebook.com/events/133088874064082/","","43144.875"
"Wed: Feb 14","George D // Valentine's Day","disco house, funky house","Mayes (San Francisco)","6pm-10pm","Free","","Simple Minded Beats","https://www.facebook.com/events/141182290011525/","","43145.75"
"Wed: Feb 14","Erykah Badu, Thundercat","disco, house, R&B, soul","San Francisco Armory","8:30pm","$99.5","All ages","Goldenvoice-SF","http://axs.com/events/347793/erykah-badu-thundercat-tickets","https://www.facebook.com/events/138213416863304/","43145.8541666667"
"Wed: Feb 14","The Program Pink Party Valentines:  Sikkie, General Nao, J. Loki, Eklektik","trap, bass music","MOTIV (Santa Cruz)","9pm-1:30am","$10","21+","The Program","https://www.facebook.com/events/2449859021906060/","","43145.875"
"Wed: Feb 14","Housepitality: Bill Converse, Tyrel Williams , Nick Moss","techno, tech house, deep house","F8 1192 Folsom (San Francisco)","9pm-2am","Free b4 10pm w/RSVP / $5 pre / $10","21+","Housepitality","https://www.facebook.com/events/159173961379157/","","43145.875"
"Wed: Feb 14","Wormhole Valentines: Mr. Bill, Spoken Bird, Krakinov, Michael Jack Shawn, LoveTech","glitch-hop, bass music, experimental, live PA, electro house, breaks, dubstep, trap","The New Parish (Oakland)","9pm-2am","Free b4 10pm w/RSVP / $5 pre/$10","21+","Wormhole","https://www.facebook.com/events/1776479652386764/","","43145.875"
"Wed: Feb 14","Valentines Day w/ Soulection Radio Live","hip-hop, future beats","1015 Folsom (San Francisco)","10pm-2am","$20-25","21+","1015 Folsom, DJ Dials","http://soulectionradio1015-fbe.eventbrite.com/","https://www.facebook.com/events/133149134040212/","43145.9166666667"
"Thu: Feb 15","Gramatik - Re:Coil Tour","hip-hop, trip-hop, dubstep, trip-hop, electro swing","Fox Theater - Oakland","8pm","$35","18+","","http://www.ticketmaster.com/gramatik-oakland-california-02-15-2018/event/1C00537DED324A8D","https://www.facebook.com/events/198407737398100/","43146.8333333333"
"Thu: Feb 15","No Way Jose & Just Joe","house","Cardiff & Cocktails (Campbell)","9pm","","21+","Shakin' Not Stirred","https://www.facebook.com/events/228327334377453/","","43146.875"
"Thu: Feb 15","The Program San Jose Brits and Bass Takeover:  Numerous, Phers, Mc Zipse, Eklektik","trap, bass music, dubstep, club music","Britannia Arms","9pm","Free","21+","Get With The Program","https://www.facebook.com/events/152709848843122/","","43146.875"
"Thu: Feb 15-Sat: Feb 17","Osunlade","deep house, tech house","The Continental Bar Lounge & Patio (San Jose)","9pm-2am","$10-15","21+","The Changing Same, Universal Grammar","https://osunlade-thechangingsame-jazzbeyond.eventbrite.com/","https://www.facebook.com/events/394424697669466/","43146.875"
"Thu: Feb 15","Volac","bass house, electro house","Audio San Francisco","9:30pm-2am","$10","21+","Audio San Francisco","https://www.eventbrite.com/e/volac-tickets-40886447465?id=","https://www.facebook.com/events/134234983951355/","43146.8958333333"
"Thu: Feb 15","Vibes: The Love Edition w/Emanate, Jill McDonald, Marcos Hecht, Hobson, Atlas Kan","techno, tech house, deep house","Monarch (San Francisco)","10pm","$5-10","21+","Mioli Music","https://www.ticketfly.com/purchase/mobile/index/1634479?__utmx=-&__utmv=-&__utmk=226638365&__utmz=1.1516767545.12.3.utmcsr%253DMEL%257Cutmccn%253D%2528not+set%2529%257Cutmcmd%253D249675&__utma=1.194320976.1421344819.1505364584.1516767545.12&_ga=2.133883406.140588462.1516767547-703754010.1421344819&__utmc=1&__utmb=1.2.10.1516767545","https://www.facebook.com/events/272247876640575/","43146.9166666667"
"Thu: Feb 15","Shiba San","deep house, tech house","1015 Folsom (San Francisco)","10pm-3am","$20","21+","1015 Folsom","http://san1015-fbe.eventbrite.com/","https://www.facebook.com/events/183134125609055/","43146.9166666667"
"Fri: Feb 16","Lunar New Year: The Librarian, DJ MADD, DnA (Dov1 & ANTENNAE), Soohan, Bluetech, Andreilien, Chase Manhatten, Smasheltooth, El Papa Chango, VNDMG, Laura Low, The Pirate, Rachel Torro, Little John, Tiger Fresh, Digital Honey, Dulce Vita, Naughty Princess, Numerous x Rudeskool, Dragonfly, LB and Konfusion, Yohm, Rhythmstar","dubstep, drum and bass, bass music, glitch, tech house, deep house","1015 Folsom (San Francisco)","9am-5am","$20 pre","21+","Raindance Presents","http://lunar1015-site.eventbrite.com/","https://www.facebook.com/events/149553162492695/","43147.375"
"Fri: Feb 16","Mo & Cashmere Cat: The Meow Tour","synthpop, downtempo, pop house","Ace Of Spades (Sacramento)","7pm","$28","","","https://www.eventbrite.com/e/mo-cashmere-cat-the-meow-tour-ace-of-spades-tickets-39229645927","","43147.7916666667"
"Fri: Feb 16","Big Love Feat Arius, Rekoil, Twine, Rossy, Ernesto Cruz","dubstep, riddim, trap, bass house","The Center (2300 Sierra Blvd, Sacramento)","7pm-2am","$20-40","","National Entity Events","http://bit.ly/biglove18","https://www.facebook.com/events/522644334783901/","43147.7916666667"
"Fri: Feb 16","Lotus","funk, soul, nu-disco, leftfield, future beats, jamtronica","The UC Theatre (Berkeley)","8pm","$27.5","All ages","","http://www.ticketfly.com/purchase/event/1604265?utm_medium=946393","https://www.facebook.com/events/146358639463371/","43147.8333333333"
"Fri: Feb 16","Chet Porter w/Wingtip","pop EDM","The Independent (San Francisco)","8:30pm","$14 pre/$16","21+","","http://ticketf.ly/2z6P3Ec","https://www.facebook.com/events/281312382379228/","43147.8541666667"
"Fri: Feb 16","Claptone, Tara Brooks, Peter Blick","deep house, disco house, funky house, tech house, techno","Public Works (San Francisco)","9pm","$17-30","21+","","http://ticketf.ly/2CYKK2O","https://www.facebook.com/events/1924938581156872/","43147.875"
"Fri: Feb 16","Lakim, J Robb & Yugi Boi, De Mello, BBDROO","hip-hop, house, soul","The New Parish (Oakland)","9pm-2am","$20","18+","Olympus Events, Yugi Boi, Lakim","https://www.eventbrite.com/e/lakim-j-robb-yugi-boi-tickets-42110339158?aff=es2","https://www.facebook.com/events/112669416207337/","43147.875"
"Fri: Feb 16","Friendly Fire Events: Woodwork w/DJ Major, Fawks b2b Astro","circuit house, tribal house, jackin house, deep house","Danzhaus Dance Center (San Francisco)","9pm-3am","$20","21+","","https://www.eventbrite.com/e/friendly-fire-events-woodwork-tickets-41526402588?aff=efbeventtix","https://www.facebook.com/events/554155544931054/","43147.875"
"Fri: Feb 16","Grotesque 300","trance","The Great Northern (San Francisco)","9pm-4am","$17-35","21+","Trancefamily SF","https://grotesque300.eventbrite.com/","https://www.facebook.com/events/544922999177196/","43147.875"
"Fri: Feb 16","Anthony Parasole / Richie Panic","techno","Monarch (San Francisco)","9:30pm","$10-15","21+","","http://www.ticketfly.com/purchase/event/1623187?utm_medium=946393","","43147.8958333333"
"Fri: Feb 16","Erick Morillo","house","Audio San Francisco","9:30pm-2:30am","$10-15","21+","Audio San Francisco","https://audiosf.com/event/erick-morillo-02-16/","https://www.facebook.com/events/1801522080145520/","43147.8958333333"
"Fri: Feb 16","Party Favor","big room house, electro house, trap","Pure Night Club (Sunnyvale)","10pm-2am","$10-25","21+","Party Favor","http://purenightclub408.com/event/party-favor-02-16-18/","https://www.facebook.com/events/1881890928788134/","43147.9166666667"
"Fri: Feb 16","Subtera'neo: Gregg Lyles, Keith Sanderson, JJ Shay, Didje Kelli","house","Bar Fluxus (San Francisco)","10pm-2am","","","Dizkoalition","https://www.facebook.com/events/1974583852759593/","","43147.9166666667"
"Fri: Feb 16","Ummet Ozcan","big room house, electro house","Temple Nightclub (San Francisco)","10pm-3am","$20","21+","Temple Nightclub","https://www.eventbrite.com/e/ummet-ozcan-tickets-42147181354","https://www.facebook.com/events/1749552175353219/","43147.9166666667"
"Sat: Feb 17","Crush: San Francisco w/Flosstradamus, Ghastly, Yultron, DUCKY, VIRTU, Michael Bricker","trap, dubstep, club music","Bill Graham Civic Auditorium (San Francisco)","6pm-1am","","","Insomniac Events","http://crush.insomniac.com/","https://www.facebook.com/events/128752901140468/","43148.75"
"Sat: Feb 17","Mo & Cashmere Cat: The Meow Tour","synthpop, downtempo, pop house","Fox Theater - Oakland","8pm","$29.5","","","https://www.ticketmaster.com/m-cashmere-cat-the-mew-tour-oakland-california-02-17-2018/event/1C00535BEAB1A681?irgwc=1&clickid=xu2yOZSM3y9gRVhxgOUAxycbUkmWLq2oEUR%253ATw0&camefrom=CFC_BUYAT_253158&impradid=253158&REFERRAL_ID=tmfeedbuyat253158&wt.mc_id=aff_BUYAT_253158&utm_source=253158-Facebook-%2520TM&impradname=Facebook-%2520TM&utm_medium=affiliate","https://www.facebook.com/events/157711651496768/","43148.8333333333"
"Sat: Feb 17","Death Guild: Velvet Acid Christ","goth, EBM, electro-industrial","DNA Lounge (San Francisco)","8pm-12:01am","$10-15","All ages","Death Guild","https://www.facebook.com/events/133895557289866/","","43148.8333333333"
"Sat: Feb 17","Heavy: Trap + Dirty South w/ DJ Mujie","trap, dirty south hip-hop","ERA Art Bar and Lounge (Oakland)","9pm-1:30am","Free w/RSVP b4 10:30pm","21+","","https://www.facebook.com/events/138729713440898/","","43148.875"
"Sat: Feb 17","G Jones b2b EPROM w/ Ana Sia","bass music","The Regency Ballroom (San Francisco)","9pm-11:30pm","$17.5","18+","","https://www.tixr.com/groups/gjones/events/g-jones-san-francisco-6861","https://www.facebook.com/events/137234676924163/","43148.875"
"Sat: Feb 17","Bootie SF: Beyonce Mashup Night","mashups","DNA Lounge (San Francisco)","9pm-3:30am","$10 b4 10pm/$15 pre/$20","21+","Bootie SF","http://dnalounge.com/calendar/2018/02-17.html","https://www.facebook.com/events/1030029467135539/","43148.875"
"Sat: Feb 17","Opel's Deep Red - V Party - Syd Gris, The Klown, Kimba, Leyl Master Black, Zara Mez","electro house, tech house, deep house","San Francisco Armory","9pm-3:30am","$35+","21+","Opel Productions","https://www.eventbrite.com/e/opels-deep-red-v-day-party-tickets-41907041088?aff=efbeventtix","https://www.facebook.com/events/158944014736846/","43148.875"
"Sat: Feb 17","Mixed Forms 06: Call Super (Extended Set)","techno, IDM","The Stud (San Francisco)","9pm-4am","$10-15","21+","Mixed Forms","http://www.residentadvisor.net/events/1056507","","43148.875"
"Sat: Feb 17","Supernature Ft. Cinnaman / Solar / Davi A","techno, tech house","Monarch (San Francisco)","9:30pm","$10-15","21+","","http://ticketf.ly/2AOyFHm","https://www.facebook.com/events/166644817433766/","43148.8958333333"
"Sat: Feb 17","Billy Kenny","g-house, funky house, bassline house","Audio (San Francisco)","9:30pm-2am","$10-20","21+","Audio San Francisco","https://www.eventbrite.com/e/billy-kenny-tickets-41119064228","","43148.8958333333"
"Sat: Feb 17","Tony Humphries w/Michael May, Nesto Fuentez","house","Halcyon (San Francisco)","10pm","$5-20","21+","","http://ticketf.ly/2DpXvn3","https://www.facebook.com/events/141192106563983/","43148.9166666667"
"Sat: Feb 17","Global Barrio","latin dance, reggaeton, afrobeats, tropical house","Spats (Berkeley)","10pm-2am","","21+","Global Barrio","https://www.facebook.com/events/1509156005848972/","","43148.9166666667"
"Sat: Feb 17","Dannic","big room, progressive house","Temple Nightclub (San Francisco)","10pm-3am","$20","21+","Temple Nightclub","https://www.eventbrite.com/e/dannic-tickets-42147304723","https://www.facebook.com/events/327139451133414/","43148.9166666667"
"Sat: Feb 17","Vinyl Speed Adjust, Louiv, Ivana Karpierz","tech house, minimal","TBA (San Francisco)","11:59pm-6am","$20","21+","Aftertouch","http://www.residentadvisor.net/events/1061241","","43148.9993055556"
"Sun: Feb 18","Outer Limits - Satori","house","The Great Northern (San Francisco)","2pm","$15-20","21+","On&On + The Great Northern","http://ticketf.ly/2CZeY5B","https://www.facebook.com/events/294093134447570/","43149.5833333333"
"Sun: Feb 18","Bart Party: Deadcrow X DJedi","dubstep, trap, bass music","Ashby Station (Bart)","2:30pm-6:30pm","","All ages","Zerodb Global","http://zerodbglobal.store/item/bart-party-djedi-and-deadcrow","https://www.facebook.com/events/1640815705985034/","43149.6041666667"
"Sun: Feb 18","Honey Soundsystem President's Day Sunday","house","Audio (San Francisco)","9pm-4am","$10 b4 10/$15","21+","Honey Soundsystem","http://www.residentadvisor.net/events/1051996","","43149.875"
"Mon: Feb 19","Datsik w/Space Jesus, Riot Ten, Carbin","dubstep, drum and bass, electro house","Cornerstone (Berkeley)","7:30pm","$27-34","18+","","http://www.ticketfly.com/purchase/event/1594880?utm_medium=946393","","43150.8125"
"Tue: Feb 20","Datsik Ninja Nation Tour w/Space Jesus, Riot Ten, Carbin","dubstep, drum and bass, electro house","The Catalyst Club (Santa Cruz)","8pm-2am","$25+","18+","","https://www.eventbrite.com/e/datsik-ninja-nation-2018-tour-santa-cruz-ca-tickets-39756771574","https://www.facebook.com/events/733676163505014/","43151.8333333333"
"Tue: Feb 20","Jay Electronica","hip-hop","Mezzanine (San Francisco)","9pm","$27","21+","","http://www.ticketmaster.com/jay-electronica-san-francisco-california-02-20-2018/event/1C005388F78B6C43","https://www.facebook.com/events/139207326704107/","43151.875"
"Wed: Feb 21","Tei Shi & Jessy Lanza (DJ Set) w/Gilligan Moss (DJ Set)","synthpop, club music","Bimbo's 365 Club (San Francisco)","7pm","$22","18+","Noise Pop Festival 2018","http://ticketf.ly/2CJOjK7","https://www.facebook.com/events/261594991038554/","43152.7916666667"
"Wed: Feb 21","Knower","synthpop, funk, indie dance, jazz","Brick And Mortar Music Hall (San Francisco)","9pm","$13.25","18+","","http://www.ticketweb.com/fb/7974835/brickmortar","https://www.facebook.com/events/1254978131270962/","43152.875"
"Wed: Feb 21","Housepitality: Maayan Nidam, Bai-Ee, Blakeblakeblake","tech house, minimal","F8 1192 Folsom (San Francisco)","9pm-2am","Free b4 10pm w/RSVP / $5 pre / $10","21+","Housepitality","https://www.facebook.com/events/1367909683312980/","","43152.875"
"Wed: Feb 21","Wormhole Wednesday: Fixate b2b Doctor Jeep, Spacegeisha","dubstep, trap, glitch-hop, jungle, hip-hop, psydub, breakbeat, bass music","The New Parish (Oakland)","9pm-2am","Free b4 10pm w/RSVP / $5 pre/$10","21+","Wormhole","https://www.facebook.com/events/557411591269001/","","43152.875"
"Thu: Feb 22","Shallou","electro house, downtempo, indie dance","Rickshaw Stop (San Francisco)","8pm-6am","$13-17.49","All ages","Noise Pop","https://www.eventbrite.com/e/shallou-rickshaw-stop-tickets-38359472214?aff=efbevent","https://www.facebook.com/events/365222460565734/","43153.8333333333"
"Thu: Feb 22","Bb Hayes w/ Just Joe","house","Cardiff & Cocktails (Campbell)","9pm","","21+","Shakin' Not Stirred","https://www.facebook.com/events/228327334377453/","","43153.875"
"Thu: Feb 22","Blockhead","hip-hop","The New Parish (Oakland)","9pm","$17.5","21+","","http://www.ticketweb.com/fb/8000985/newparish","https://www.facebook.com/events/1651466801563896/","43153.875"
"Thu: Feb 22","Ben UFO, Gerd Janson, Mozhgan","techno, house, breaks","The Great Northern (San Francisco)","10pm-2am","$20-35","21+","Noise Pop","https://www.eventbrite.com/e/ben-ufo-the-great-northern-tickets-39027142233","","43153.9166666667"
"Thu: Feb 22","Madlib","hip-hop","1015 Folsom (San Francisco)","10pm-2am","$15-20","21+","1015 Folsom","http://madlib1015-fbe.eventbrite.com/","https://www.facebook.com/events/190641368154225/","43153.9166666667"
"Fri: Feb 23-Sun: Feb 25","Wobbleland 2018: REZZ, Barely Alive b2b Virtual Riot, Crankdat, Feed Me, Kai Wachi, Minnesota, Midnight Tyrannosaurus, Rickyxsan, Trampa, Whipped Cream, Arius, Bloodthinnerz, Mad Zach, Oolacile, Ponicz, Svdden Death b2b Yakz, Xaebor","dubstep, trap, bass music","Bill Graham Civic Auditorium (San Francisco)","Fri: 6pm-Sun: 1am","$95+","18+","Vital Events, Wobbleland, Another Planet Entertainment","https://www.ticketmaster.com/venueartist/229433/2440801","https://www.facebook.com/events/368285376943946/","43154.75"
"Fri: Feb 23","Carla Dal Forno","synthwave, synthpop, minimal, new wave","Starline Social Club (Oakland)","8pm","$19 pre","21+","","https://www.facebook.com/events/146754472736287/","","43154.8333333333"
"Fri: Feb 23","J.Stalin & Livewire Live","hip-hop","Back Bar (San Jose)","8pm","$25","21+","Back Bar Sofa","https://www.facebook.com/events/1763905263680343/","","43154.8333333333"
"Fri: Feb 23","Tune-Yards, Sudan Archives","future beats, live looping, indie pop","Fox Theater - Oakland","8pm","$30.5","All ages","","https://www.facebook.com/events/359128031204076/","","43154.8333333333"
"Fri: Feb 23","Cosmic Gate","trance, progressive house","Rainbow Ballroom (Fresno)","8pm-1:30am","$10","18+","Midnite Events, K-Lin","https://www.facebook.com/events/322966924859825/","","43154.8333333333"
"Fri: Feb 23","Datsik Ninja Nation Tour w/Space Jesus, Riot Ten, Carbin","dubstep, drum and bass, electro house","El Rey (Chico)","8pm-1am","$25+","18+","","https://www.eventbrite.com/e/datsik-ninja-nation-2018-tour-chico-ca-tickets-39756776589","https://www.facebook.com/events/288624841632182/","43154.8333333333"
"Fri: Feb 23","Crooked Colours (live)","synthpop, electropop, indie dance","Rickshaw Stop (San Francisco)","9pm-1:30am","$15 pre","18+","Crooked Colours","https://www.eventbrite.com/e/crooked-colours-australia-presented-by-popscene-and-noise-pop-tickets-39305684360?aff=efbeventtix","https://www.facebook.com/events/143963003035855/","43154.875"
"Fri: Feb 23","DTE and Robot Ears: Developer and Jeff Derringer","techno","F8 1192 Folsom (San Francisco)","9pm-4am","$10.50-15.50","21+","Robot Ears","https://www.residentadvisor.net/events/1057064","https://www.facebook.com/events/1982049622044106/","43154.875"
"Fri: Feb 23","Dubfire w/Rooz, Bo Borzu, Pedro Arbulu","house, techno","The Great Northern (San Francisco)","9:30pm","$15","21+","Deep Blue","http://ticketf.ly/2D1X16K","https://www.facebook.com/events/177112443039506/","43154.8958333333"
"Fri: Feb 23","Mikey Lion & Lee Reynolds","tech house, progressive house, deep house","Public Works (San Francisco)","9:30pm","$15-25","21+","","http://ticketf.ly/2AUdynl","https://www.facebook.com/events/120586905414022/","43154.8958333333"
"Fri: Feb 23","Terrence Parker / Merachka","deep house, funky house","Monarch (San Francisco)","9:30pm","$10-15","21+","","http://www.ticketfly.com/purchase/event/1625438?utm_medium=946393","","43154.8958333333"
"Fri: Feb 23","Wax Motif","g-house, bass house, nu-disco","Audio San Francisco","9:30pm-2:30am","$10-15","21+","Audio San Francisco","https://audiosf.com/event/wax-motif-02-23/","","43154.8958333333"
"Fri: Feb 23","Bob Sinclar","electro house, progressive house","Love And Propaganda","9:30pm-2am","$20-25","21+","Select Entertainment","https://www.eventbrite.com/e/select-entertainment-presents-bob-sinclar-lp-22318-tickets-40975939137","","43154.8958333333"
"Fri: Feb 23","Rafa Barrios w/Bvrly","deep house, tech house, techno","Halcyon (San Francisco)","10pm","$5-20","21+","","http://www.ticketfly.com/purchase/event/1629963?utm_medium=946393","https://www.facebook.com/events/208852349683865/","43154.9166666667"
"Fri: Feb 23","Holy Fxxx - Dance Floor Debauchery w/Shaun Slaughter, Adam Jay, Benjam","latin dance, disco, funk","Holy Diver (Sacramento)","10pm-1:30am","","","Requiem Events","https://www.facebook.com/events/189917391593409/","","43154.9166666667"
"Fri: Feb 23","Bingo Players","pop house, big room house","Temple Nightclub (San Francisco)","10pm-2am","$20","21+","Temple Nightclub","https://www.eventbrite.com/e/bingo-players-tickets-42147723977","https://www.facebook.com/events/1766335567001738/","43154.9166666667"
"Fri: Feb 23","Firebeatz","electro house, progressive house, big room","Pure Night Club (Sunnyvale)","10pm-2am","$10-20","21+","Pure Night Club","http://purenightclub408.com/event/firebeatz-02-23-18/","https://www.facebook.com/events/2080576312221082/","43154.9166666667"
"Fri: Feb 23","Face: DJ Harvey + Virgil Abloh at 1015 Folsom","house, techno, disco","1015 Folsom (San Francisco)","10pm-3am","$20","21+","1015 Folsom","https://www.eventbrite.com/e/face-dj-harvey-virgil-abloh-at-1015-folsom-tickets-42015450343","https://www.facebook.com/events/178187402773762/","43154.9166666667"
"Fri: Feb 23","An Intimate Affair - Kigu Underground w/Czboogie, Nate Manic, DJ Lil'Tal, Jack Richards, Vedda, Jamie Swing, Blendavis","deep house, disco, jackin house, funky house","TBA (Oakland)","11pm-7am","$35","21+","Housebroken Events","https://www.facebook.com/events/512466789128387/","","43154.9583333333"
"Sat: Feb 24","Love Is Dead 2018 w/Maxxus, Pixel Terror, Contrvbvnd, Tripwyre, Johnnycatnip, Alexis de la Cruz, TLUXX","dubstep, trap, future bass","Azteca Theater (Fresno)","7pm-2am","$10-15","","UTNS Productions","http://LoveIsDead2018Fresno.Eventbrite.com/","https://www.facebook.com/events/119458005501997/","43155.7916666667"
"Sat: Feb 24","Sevdaliza","synthpop, trip-hop","Swedish American Hall (San Francisco)","7:30pm","$18-20 pre","21+","Noisepop","https://www.eventbrite.com/e/sevdaliza-swedish-american-hall-tickets-41633802825?aff=efbeventtix","https://www.facebook.com/events/1791138207626795/","43155.8125"
"Sat: Feb 24","Tawil & Khoury: 'Atlas' / Lord Tang","experimental","The Lab","7:30pm-10:30pm","$15","","The Lab","https://www.facebook.com/events/145358919407298/","","43155.8125"
"Sat: Feb 24","Shamir w/Pardoner","leftfield, synthpop","Rickshaw Stop (San Francisco)","8pm","$20-24","18+","Noise Pop 2018","http://ticketf.ly/2jCk4bK","https://www.facebook.com/events/900348763448769/","43155.8333333333"
